SaleID,CustomerID,BranchID,SaleDate,TotalAmount
21953,49,82,5/30/2023,12948.4
21954,13057,7,10/17/2022,11289.84
21955,9031,33,9/5/2022,1487.33
21956,7486,193,10/27/2024,4295.41
21957,12624,40,7/11/2024,4005.53
21958,13473,144,9/24/2023,8170.76
21959,1116,114,2/15/2022,1092.71
21960,9910,36,12/24/2022,3494.36
21961,10385,191,2/18/2022,4220.15
21962,831,96,10/20/2024,10850.46
21963,3632,14,6/2/2024,2024.52
21964,16702,166,3/9/2022,2376.06
21965,3713,167,7/30/2022,13385.21
21966,8412,23,10/23/2022,14333.43
21967,16709,130,4/21/2024,10356.83
21968,9567,153,3/15/2024,103.72
21969,5294,81,4/1/2022,9364.75
21970,1023,32,8/4/2022,9277.13
21971,16450,84,11/20/2023,2537.13
21972,2787,126,10/14/2022,7793.29
21973,4454,126,3/24/2022,2005.92
21974,12346,31,9/22/2022,5668.56
21975,4166,197,6/20/2024,8749.96
21976,13297,2,5/30/2023,778.02
21977,14780,29,12/27/2024,12997.84
21978,6923,200,1/29/2022,11910.31
21979,364,13,11/21/2024,10072.64
21980,8897,150,12/18/2023,2282.76
21981,8550,10,1/18/2022,11214.25
21982,6923,94,8/18/2022,11586.69
21983,18155,131,3/11/2023,4231.4
21984,10363,127,2/27/2024,14267.64
21985,9300,145,9/5/2023,6694.87
21986,19365,117,11/14/2022,5858.67
21987,19008,162,5/25/2022,1340.96
21988,2602,106,6/13/2023,5899.46
21989,12878,172,3/20/2023,2844.91
21990,14102,58,6/14/2022,7742.41
21991,4445,153,6/20/2024,7601.18
21992,15061,98,11/3/2022,4462.18
21993,17029,164,9/13/2023,7644.05
21994,10443,23,3/17/2024,6510.72
21995,5972,110,4/2/2023,5216.13
21996,10606,76,11/10/2024,11405.25
21997,10816,45,9/6/2023,553.1
21998,11341,69,8/19/2022,6254.44
21999,17548,51,2/13/2023,1890.69
22000,8692,46,8/23/2022,10074.85
22001,10094,120,12/31/2022,9876.4
22002,16961,9,1/25/2023,2442.9
22003,1622,84,11/12/2023,4552.62
22004,280,44,9/19/2024,14187.68
22005,3061,196,12/21/2022,3825.22
22006,5107,2,11/11/2023,7976.58
22007,5219,8,9/2/2024,9182.39
22008,502,166,6/19/2023,9768.07
22009,12612,174,6/12/2024,1539.13
22010,8018,98,8/14/2024,6297.12
22011,6348,79,12/4/2024,5494.7
22012,17631,84,10/27/2022,9170.44
22013,10307,132,1/15/2022,3193.45
22014,3128,39,2/22/2022,1739.16
22015,5518,191,9/15/2024,11069.3
22016,13029,132,11/24/2023,5591.54
22017,18668,104,10/22/2023,9507.41
22018,2531,190,6/29/2022,7196.18
22019,16063,185,2/4/2022,267.66
22020,16402,29,4/23/2022,4870.71
22021,18463,55,2/13/2022,12081.62
22022,1788,97,10/1/2023,12044.53
22023,4026,97,10/19/2024,10031.38
22024,710,43,6/19/2022,4592.49
22025,6095,161,4/23/2022,11967.66
22026,16817,49,7/19/2023,115.89
22027,645,119,7/29/2024,10074.95
22028,11489,174,1/28/2022,2048.79
22029,1486,150,11/25/2023,8798.56
22030,1851,163,5/30/2024,10352.54
22031,16751,70,2/8/2023,7667.34
22032,4841,159,7/5/2022,3731.56
22033,6265,152,7/12/2023,14744.14
22034,2952,176,8/29/2022,7743.32
22035,15847,37,8/15/2024,4146.64
22036,19854,50,4/18/2023,11977.02
22037,15241,89,6/4/2024,12238.23
22038,6209,111,2/10/2023,12845.59
22039,3735,93,2/19/2024,9749.99
22040,11446,161,1/9/2024,13510.74
22041,19475,175,6/4/2022,11043.15
22042,15023,141,5/4/2022,14239.31
22043,18165,88,12/2/2023,7458.15
22044,7731,68,9/11/2022,11263.27
22045,14191,48,2/4/2024,3418.92
22046,13996,69,2/28/2022,9749.11
22047,6880,116,4/21/2023,8650.49
22048,1762,185,7/2/2023,5582.49
22049,15156,72,7/18/2022,10121.4
22050,18209,110,2/12/2022,11018.8
22051,8160,122,9/10/2024,13272.67
22052,921,86,6/15/2023,2424.99
22053,7179,22,9/2/2024,9576.65
22054,4239,127,8/6/2024,13584.37
22055,5659,26,7/26/2024,10036.57
22056,18429,168,10/4/2024,10920.41
22057,17693,200,7/18/2024,7675.5
22058,5064,197,3/5/2024,5169.85
22059,1558,161,2/23/2023,1273.34
22060,5608,54,2/4/2024,13069.93
22061,16814,192,4/18/2023,6580.17
22062,5131,82,4/11/2023,9303.62
22063,16069,29,3/7/2023,14421.34
22064,7058,151,11/4/2023,3041.2
22065,4839,19,12/1/2023,5115.48
22066,11421,48,11/16/2022,3279.07
22067,19417,161,4/25/2023,14075.25
22068,11089,153,6/12/2022,14431.79
22069,11702,179,7/11/2022,8211.93
22070,10983,11,9/18/2024,14450.78
22071,18579,124,9/14/2022,2542.61
22072,3319,13,8/17/2022,8414.19
22073,16543,114,1/17/2022,13337.62
22074,19665,144,11/14/2023,823.69
22075,1615,57,12/16/2024,8252.5
22076,3286,26,3/30/2023,2015.26
22077,1031,60,3/28/2024,426.36
22078,12955,8,1/27/2023,3478.27
22079,9041,145,3/31/2024,12935.36
22080,5525,103,1/4/2022,6812.49
22081,16461,16,8/21/2024,9093.15
22082,9397,75,5/29/2024,9123.38
22083,19891,1,8/20/2022,813.79
22084,7083,21,5/9/2023,6695.7
22085,16538,16,7/9/2023,4094.2
22086,13216,1,1/12/2022,7458.7
22087,18846,21,6/2/2023,8835.57
22088,7068,85,11/23/2022,995.62
22089,15914,54,4/22/2022,11871.02
22090,18925,193,9/30/2024,7991.19
22091,1116,85,10/24/2023,11555.84
22092,3491,77,7/24/2023,3366.48
22093,3224,27,5/18/2022,9431.8
22094,14072,125,2/26/2022,11853.06
22095,3446,36,5/31/2022,952.15
22096,10273,63,10/21/2023,3042.93
22097,9618,175,12/10/2022,11191.57
22098,13985,95,3/7/2023,13929.56
22099,15695,90,2/2/2024,8033.45
22100,19896,25,9/14/2022,9568.8
22101,5876,99,9/28/2023,2834.58
22102,18595,21,7/5/2023,11739.4
22103,10950,159,3/27/2024,1805.5
22104,9650,104,10/23/2023,9851.56
22105,17465,87,6/5/2023,11013.14
22106,7306,159,5/11/2023,9765.86
22107,2745,110,9/1/2022,14567.61
22108,15389,156,10/19/2022,4541.27
22109,12390,34,11/21/2024,12777.99
22110,2164,83,2/10/2022,6793.12
22111,13763,137,9/17/2022,14398.29
22112,4750,199,8/30/2022,13430.98
22113,3664,22,7/26/2023,5744.85
22114,15219,82,3/5/2023,14536.23
22115,2991,81,9/23/2024,944.54
22116,11638,115,3/16/2022,12662.02
22117,9021,63,2/15/2022,2277.05
22118,14511,183,3/12/2024,6840.84
22119,18701,32,11/13/2024,1992.48
22120,8996,3,7/29/2023,14477.04
22121,4633,185,12/26/2024,3453.98
22122,8304,44,2/23/2022,714.43
22123,10838,69,6/17/2022,679.14
22124,16647,76,9/16/2022,11790.08
22125,19616,120,4/12/2024,7160.16
22126,9706,36,4/21/2024,3812.71
22127,7493,183,3/5/2023,14562.26
22128,6632,41,1/1/2024,6291.59
22129,5944,22,12/21/2022,9516.35
22130,8999,22,9/29/2023,302.18
22131,10895,95,7/26/2022,6567.4
22132,4217,192,8/17/2024,7060.76
22133,4969,157,5/21/2022,6130.49
22134,13788,151,3/28/2023,13954.19
22135,9140,148,5/5/2024,1399.81
22136,10113,102,6/1/2023,8258.72
22137,16501,48,4/26/2022,7140.96
22138,19208,85,11/3/2022,14664.1
22139,16338,87,8/25/2024,378.39
22140,12594,71,12/26/2024,10188.26
22141,15137,21,10/14/2023,3232.38
22142,1984,50,9/23/2024,6325.07
22143,3677,125,7/24/2023,12151.91
22144,3429,184,4/16/2024,6930.94
22145,7399,27,10/26/2022,1904.8
22146,17738,47,7/30/2024,2365.15
22147,18495,108,7/19/2024,3418.89
22148,9725,171,10/16/2024,4827.22
22149,6251,166,8/3/2022,7238.17
22150,18415,76,6/17/2022,14603.07
22151,13930,168,5/28/2023,6973.12
22152,11090,189,2/10/2024,446.56
22153,19888,28,11/8/2023,7077.12
22154,12045,71,8/3/2022,5663.59
22155,14056,31,6/19/2023,11356.58
22156,18327,47,4/18/2023,4197.29
22157,17931,44,5/3/2022,9345.7
22158,17260,129,5/15/2024,14895.27
22159,5047,64,10/30/2023,12783.17
22160,9088,186,1/3/2023,2332.96
22161,7301,165,11/16/2022,10692.91
22162,13730,138,10/7/2024,10433.27
22163,16310,56,12/3/2022,4984.54
22164,18389,163,3/5/2024,870.36
22165,18901,182,5/13/2023,13044.66
22166,19588,73,10/9/2024,5416.26
22167,12231,159,11/3/2024,14446.6
22168,8020,78,6/17/2023,3656.66
22169,16890,12,7/23/2022,8978.07
22170,459,159,8/2/2023,5543.61
22171,14392,117,2/17/2022,10518.97
22172,16034,20,12/12/2023,11412.2
22173,16466,150,6/21/2023,8539.13
22174,10475,14,2/3/2024,3821.86
22175,12622,33,5/5/2023,6524.66
22176,453,114,5/3/2024,8378.34
22177,14179,59,6/30/2024,4324.98
22178,615,98,10/25/2024,12624.82
22179,10658,146,6/13/2024,3830.57
22180,11959,36,5/18/2022,4995.09
22181,15857,38,8/14/2023,8112.88
22182,10860,98,3/16/2024,4946.65
22183,9207,109,7/31/2023,3301.01
22184,16709,145,8/18/2024,10326.78
22185,7119,2,6/22/2024,13884.11
22186,23,72,3/24/2024,6201.53
22187,1944,185,1/11/2024,10255.92
22188,4371,180,4/20/2024,11043.79
22189,4478,77,9/20/2024,1759.14
22190,711,85,11/26/2022,156.47
22191,8776,182,2/23/2022,14323.12
22192,18462,17,6/12/2022,10911.65
22193,14766,190,1/29/2022,6035.48
22194,18436,59,10/13/2023,4522.11
22195,16712,156,8/7/2022,10598.36
22196,759,42,6/28/2022,12754.53
22197,8690,188,2/28/2022,13193.73
22198,2824,81,10/4/2023,11915.67
22199,3387,103,9/29/2024,13540.21
22200,17140,56,4/21/2023,9059.23
22201,19184,117,1/4/2022,12604.65
22202,9575,158,11/25/2024,3003.33
22203,13360,61,1/13/2023,7181.33
22204,1547,55,4/10/2024,1138.76
22205,19161,57,11/3/2022,7614.93
22206,16154,88,10/8/2022,4822.79
22207,13997,140,8/23/2024,5280.67
22208,5926,104,6/29/2023,3821.52
22209,19526,174,10/14/2024,13825.94
22210,19404,126,11/22/2023,2148.63
22211,9962,34,7/25/2022,14128.58
22212,2961,196,9/1/2022,6290.46
22213,8741,183,11/13/2023,8575.16
22214,5605,192,2/14/2024,3346.25
22215,10168,178,8/25/2023,9828.62
22216,10260,158,3/28/2022,4954.2
22217,6919,119,1/18/2024,11800.91
22218,8867,145,4/23/2022,4205.58
22219,11024,181,9/2/2022,11458.72
22220,8364,29,1/22/2022,1271.35
22221,18101,158,12/30/2024,13882.94
22222,5495,97,2/5/2022,5331.23
22223,10075,116,7/18/2022,3085.68
22224,6306,152,9/17/2022,13063.34
22225,12531,109,2/5/2024,11526.57
22226,16681,19,12/21/2024,3084.65
22227,15477,184,1/9/2022,2941.43
22228,8777,127,3/30/2023,10618.77
22229,6074,193,11/6/2023,12417.75
22230,16238,12,10/11/2024,5325.31
22231,9654,145,10/9/2024,6349.56
22232,10151,16,4/28/2022,14231.57
22233,17468,104,9/21/2024,3825.83
22234,3128,107,3/3/2022,13883.39
22235,7837,195,7/4/2022,8799.48
22236,17138,93,4/3/2022,12548.16
22237,15604,137,10/15/2022,12774.1
22238,11879,99,5/11/2024,1661.95
22239,17715,161,12/7/2022,11398.57
22240,9749,13,12/1/2024,2317.05
22241,14810,188,9/29/2022,6682.52
22242,9501,10,2/14/2024,4731.76
22243,1518,137,12/13/2024,6737.02
22244,8354,75,6/17/2022,9717.08
22245,767,124,1/26/2023,14278.61
22246,4933,123,1/13/2024,9666.83
22247,16283,151,6/10/2023,13344.63
22248,4683,190,1/22/2022,5433.74
22249,995,10,7/1/2023,10083.29
22250,12764,87,5/27/2024,11189.75
22251,16024,87,7/26/2023,11794.96
22252,11307,68,1/18/2023,2688.54
22253,6947,112,1/18/2022,6307.06
22254,19414,65,1/30/2023,11668.68
22255,14530,35,5/24/2024,8733.03
22256,7169,41,8/1/2022,12988.17
22257,4256,147,1/9/2024,8645.97
22258,12990,21,7/13/2024,9431.31
22259,16663,135,1/5/2024,12236.29
22260,17807,189,8/19/2022,8440.52
22261,4538,111,7/1/2023,9095.45
22262,472,174,5/29/2023,1355.06
22263,6014,95,9/22/2023,7307.88
22264,9768,109,2/22/2023,3289.39
22265,6461,78,11/27/2023,8123.03
22266,9350,2,7/18/2023,2953.25
22267,16593,147,8/31/2023,3778.64
22268,14273,106,5/10/2024,10677.25
22269,16156,173,3/21/2022,5057.78
22270,15496,25,3/28/2024,1855.6
22271,1517,112,1/9/2024,7264.35
22272,1671,121,9/11/2022,3421.15
22273,16478,8,11/13/2022,9918.43
22274,16662,123,12/23/2024,4869.9
22275,16162,178,10/1/2022,10887.21
22276,10179,8,5/2/2024,8503.79
22277,6280,95,5/31/2022,7522.77
22278,15244,32,9/5/2022,8355.24
22279,4182,37,6/8/2022,14030.88
22280,3930,114,10/25/2022,3549.49
22281,2303,53,9/15/2022,13338.65
22282,17841,10,2/13/2022,781.24
22283,3437,154,11/16/2023,9158.11
22284,9800,2,12/4/2024,9612.15
22285,15525,65,12/28/2023,555.32
22286,6667,66,4/25/2024,6713.04
22287,12051,118,7/8/2024,3102.83
22288,8739,29,8/3/2023,996.65
22289,5740,47,3/5/2024,9100.52
22290,13906,45,1/10/2022,9406.28
22291,16704,73,3/14/2024,1291.63
22292,18266,15,11/1/2022,7940.3
22293,4876,56,10/24/2024,8133.18
22294,9573,50,8/31/2024,7094.36
22295,4111,27,5/31/2022,7719.76
22296,2296,143,12/5/2023,13364.55
22297,15779,81,5/9/2023,596.72
22298,15691,43,2/6/2022,3955.58
22299,13279,138,7/20/2022,8263.43
22300,1752,197,7/30/2023,13659.18
22301,4097,196,10/12/2022,5020.5
22302,13601,151,5/2/2023,2748.37
22303,8376,180,7/19/2023,5543.34
22304,13751,162,5/14/2024,13279.31
22305,2703,80,4/18/2024,14276.92
22306,15988,197,1/13/2022,4212.56
22307,2563,25,1/15/2024,1900.94
22308,13726,150,11/24/2023,4773.71
22309,19986,35,6/25/2022,8075.99
22310,3539,174,10/4/2022,14493.94
22311,12880,65,12/6/2024,14285.95
22312,18209,13,7/10/2024,14950.06
22313,17609,154,4/13/2022,7541.99
22314,15218,127,4/26/2023,426.23
22315,18402,61,12/7/2022,13927.68
22316,5820,47,12/14/2024,2267.45
22317,209,36,8/29/2022,12934.84
22318,11481,39,2/6/2023,4111.2
22319,17237,79,9/8/2022,6920.23
22320,3572,145,4/29/2023,1964.96
22321,5339,85,7/5/2024,14950.31
22322,14391,116,7/10/2022,7771.9
22323,1399,103,9/20/2023,1728.66
22324,14907,179,10/16/2024,3455.43
22325,791,56,3/20/2024,288.71
22326,15715,30,8/19/2023,8715.57
22327,17134,117,3/19/2022,12505.73
22328,14826,136,6/26/2023,11678.57
22329,12241,122,4/12/2024,10000.56
22330,14217,174,3/16/2023,1867.1
22331,9255,31,3/4/2023,10148.67
22332,19984,45,3/6/2023,2875.25
22333,7455,150,9/6/2023,11257.31
22334,17490,10,3/26/2022,836.01
22335,990,197,5/26/2024,6619.89
22336,11827,97,4/8/2024,3230.88
22337,17452,179,10/31/2023,6512.53
22338,17243,171,5/7/2022,11920.32
22339,1160,149,10/4/2024,11658.4
22340,8625,137,1/16/2023,9328.83
22341,9082,93,1/22/2022,13295.93
22342,16129,55,9/19/2022,11100.88
22343,12990,51,5/1/2022,5440.67
22344,4982,176,1/1/2024,11269.89
22345,14506,38,9/23/2022,12840.95
22346,6681,123,2/19/2022,8743.46
22347,3084,69,9/29/2023,2481.96
22348,17585,133,5/29/2023,14611.72
22349,17737,55,7/11/2022,14344.38
22350,14047,2,8/15/2023,9024.51
22351,1305,160,8/11/2022,2895.91
22352,275,127,8/4/2024,2651.92
22353,12803,189,10/9/2022,8975.47
22354,16558,117,12/15/2023,913.91
22355,9692,92,4/22/2023,11963.72
22356,4802,178,12/20/2024,2193.54
22357,9908,139,1/30/2024,12138.57
22358,16771,16,10/13/2022,10778.02
22359,15051,104,2/7/2024,7738.41
22360,6302,155,9/3/2024,2407.11
22361,3355,195,3/1/2022,8083.93
22362,13794,112,9/1/2023,1380.71
22363,5565,140,10/23/2023,10308.02
22364,2999,137,1/23/2024,9836.36
22365,7548,154,7/29/2023,5260.96
22366,9071,89,12/11/2022,3189.62
22367,17200,190,1/19/2024,2621.68
22368,9604,106,9/12/2022,1248.68
22369,2621,15,1/25/2024,5268.8
22370,15152,189,7/30/2023,2852.81
22371,8074,71,8/2/2022,3763.98
22372,10031,42,4/27/2024,10396.83
22373,5383,131,3/11/2023,5700.34
22374,3769,158,12/17/2023,6244.75
22375,9082,92,4/14/2024,14534.31
22376,7406,90,4/7/2024,5792.33
22377,16152,50,2/10/2024,12138.79
22378,8547,17,9/7/2024,14063.79
22379,12949,169,11/25/2023,7064.86
22380,130,124,7/8/2024,14465.23
22381,19475,68,7/17/2022,2662.92
22382,1634,49,9/24/2022,5580.87
22383,16785,168,2/19/2024,5707.33
22384,15854,8,12/28/2022,1283.04
22385,18526,184,11/27/2024,7200.14
22386,18447,17,11/5/2022,14831.01
22387,14269,107,8/5/2024,1734.47
22388,15532,56,10/6/2022,3302.51
22389,15439,155,10/2/2024,1533.15
22390,788,41,9/14/2024,1155.24
22391,11586,23,3/20/2023,13130.27
22392,7140,38,6/3/2024,8828.56
22393,3032,140,9/28/2024,13834.91
22394,6244,108,5/18/2023,7518.19
22395,5858,124,9/4/2023,2494.9
22396,17687,190,3/30/2024,816.21
22397,5849,27,8/15/2022,13757.72
22398,9836,20,4/7/2024,9690.47
22399,8884,166,7/22/2024,9316.32
22400,13385,134,11/18/2022,3913.49
22401,19668,62,9/29/2022,3033.01
22402,2674,115,6/18/2023,12564.01
22403,9879,175,10/30/2024,7112.31
22404,8629,29,2/7/2024,2233.72
22405,429,200,3/4/2023,1535.77
22406,9800,119,2/5/2024,14613.41
22407,16952,191,12/6/2024,466.94
22408,12431,22,8/22/2024,4635.21
22409,8046,132,5/5/2023,11077.6
22410,13911,160,8/6/2023,7372.87
22411,16838,54,8/6/2023,4285.07
22412,17353,91,2/23/2024,13163.44
22413,15191,40,12/28/2023,5569.7
22414,13904,81,1/25/2024,4778.94
22415,177,88,12/30/2022,2923.44
22416,16965,149,10/11/2022,4867.64
22417,13749,196,9/8/2022,13017.99
22418,817,107,4/8/2023,1632.2
22419,5977,153,10/15/2022,13665.27
22420,11225,9,5/4/2023,3907.64
22421,2809,50,11/4/2023,9266.37
22422,16376,191,4/3/2022,12930.19
22423,15236,23,12/31/2023,1401.52
22424,5176,94,2/27/2024,2809.32
22425,16027,10,1/31/2022,7634.38
22426,16615,18,2/2/2023,11091.44
22427,19192,21,7/12/2022,12659.86
22428,3700,200,12/31/2024,13239.13
22429,5855,165,8/1/2024,9126.49
22430,9958,16,1/23/2024,9742.47
22431,16431,36,10/4/2024,3589.57
22432,12025,155,12/7/2024,5828.42
22433,17984,150,12/29/2024,11226.47
22434,19122,46,4/29/2022,8258.76
22435,17178,47,7/4/2023,11439.46
22436,10406,86,1/30/2022,13716.13
22437,3096,111,4/30/2023,12435.37
22438,15862,185,5/1/2023,3192.05
22439,19464,191,10/25/2023,6866.92
22440,11341,19,9/28/2022,13063.64
22441,5792,185,12/16/2023,12377.64
22442,16199,108,11/22/2024,4718.74
22443,4683,183,10/25/2022,10112.41
22444,2971,16,7/14/2023,12900.14
22445,540,169,7/4/2024,1468.85
22446,1281,23,12/11/2023,6341.69
22447,7271,149,7/22/2022,7893.72
22448,1352,162,8/26/2024,5285.63
22449,16305,98,7/24/2023,4387.76
22450,6692,170,12/20/2022,2277.4
22451,18894,51,1/21/2023,591.07
22452,16371,80,11/29/2022,13388
22453,4882,141,5/16/2023,1427.75
22454,1285,80,4/19/2022,6347.94
22455,9780,70,3/17/2022,6168.69
22456,6607,119,10/11/2022,1253.09
22457,6924,111,5/31/2024,11462.04
22458,3852,189,2/1/2024,9124.63
22459,18427,42,1/6/2023,4139.37
22460,14198,63,12/4/2024,2512.28
22461,12367,154,6/22/2024,1518.68
22462,19684,156,6/10/2022,6856.86
22463,10424,95,8/21/2023,12243.98
22464,7944,56,3/7/2022,7766.69
22465,12094,174,5/19/2022,1131.29
22466,7465,8,3/20/2022,1295.38
22467,10905,142,8/19/2022,1704.24
22468,8310,66,3/28/2023,4558.71
22469,4499,65,7/11/2023,1109.74
22470,11053,189,3/3/2024,1938.81
22471,11840,79,2/27/2024,5714.18
22472,18435,5,6/22/2024,3008.43
22473,16668,118,11/20/2023,6588.65
22474,13727,31,5/29/2022,12615.6
22475,5646,156,8/27/2023,9755.88
22476,18903,2,8/30/2023,11250.65
22477,2353,37,9/7/2024,2145.14
22478,10022,176,8/18/2022,9239.47
22479,16186,91,3/2/2022,2360.55
22480,18235,173,7/26/2024,3050.73
22481,18143,17,6/29/2024,4003.09
22482,9965,158,12/26/2023,6259.12
22483,15347,92,6/21/2024,7166.42
22484,14779,171,8/8/2024,8340.49
22485,6441,44,5/28/2022,9611.48
22486,17273,191,3/2/2024,6847.2
22487,6677,53,6/28/2024,2310.99
22488,10357,111,12/14/2024,3083.13
22489,5563,14,5/5/2022,4405.1
22490,2130,101,1/27/2024,5411.81
22491,2098,84,5/22/2022,7085.18
22492,17749,196,10/26/2022,6651.34
22493,7169,177,11/26/2023,895.26
22494,3725,79,12/2/2022,1586.16
22495,4406,23,12/5/2024,13669.06
22496,17113,34,3/27/2023,10473.75
22497,14503,36,11/8/2022,3914.93
22498,16740,37,2/7/2023,14871.47
22499,8420,190,10/19/2022,9368.67
22500,1868,113,9/5/2022,2697.45
22501,4754,187,5/4/2023,557.99
22502,11086,55,1/25/2022,14018.63
22503,15378,40,4/6/2023,12092.58
22504,9332,140,7/15/2023,4109.69
22505,8446,72,5/4/2022,13653.44
22506,3328,51,7/6/2024,13065.62
22507,17826,138,7/6/2024,932.61
22508,11065,66,12/18/2024,278.87
22509,11717,120,1/4/2023,13006.21
22510,5028,148,6/4/2023,4664.55
22511,7531,14,11/28/2024,10570.72
22512,6526,51,10/15/2022,13361.16
22513,11452,53,12/10/2022,7818.06
22514,5996,199,3/19/2023,3726.95
22515,1597,22,10/31/2024,6289.54
22516,3536,194,2/8/2024,2660.46
22517,9393,90,3/2/2024,909.04
22518,16859,11,7/26/2024,7867.5
22519,4159,167,7/1/2022,14216.08
22520,7323,168,9/12/2023,7345.59
22521,2013,79,4/22/2022,2812.15
22522,5492,125,6/21/2023,13357.47
22523,6454,3,4/19/2022,12540.95
22524,7506,132,12/2/2022,11935.55
22525,12090,95,4/9/2023,5788.39
22526,7390,21,12/13/2023,14300.21
22527,15154,165,4/28/2023,6893.55
22528,1419,57,1/1/2025,5148.71
22529,14468,33,5/2/2024,158.14
22530,6690,55,1/22/2023,12225.9
22531,883,109,2/2/2023,5237.59
22532,18493,161,2/26/2022,11777.66
22533,14362,164,1/30/2022,2135.63
22534,3321,118,11/9/2023,769.43
22535,17275,26,2/3/2022,4876.42
22536,10829,35,8/1/2022,6570.89
22537,5818,33,4/15/2024,5425.39
22538,5166,27,8/13/2022,14299.19
22539,17295,186,5/6/2024,4755.21
22540,8896,122,6/21/2022,2981.25
22541,7484,72,6/23/2022,7840.54
22542,5219,154,7/22/2022,10537.2
22543,12324,195,4/2/2024,13415.36
22544,12399,47,10/28/2023,12732.02
22545,13667,187,5/27/2022,12682.92
22546,17012,25,11/28/2024,4127.55
22547,14836,135,2/17/2024,7541.41
22548,15408,119,5/31/2022,1208.83
22549,19050,12,5/12/2023,14274.05
22550,5299,3,7/16/2024,9445.8
22551,5910,94,9/13/2024,3272.32
22552,12650,155,1/30/2024,6505.11
22553,4935,142,10/21/2023,8485.57
22554,2748,104,5/22/2022,5441.44
22555,4941,7,7/8/2022,351.04
22556,367,61,5/27/2024,6536.64
22557,10727,138,3/25/2022,9549.4
22558,5928,123,4/16/2023,3374.68
22559,14927,153,7/11/2024,11697.26
22560,6695,19,12/11/2023,13321.99
22561,6224,104,10/27/2023,7140.15
22562,16943,87,11/15/2024,6125.19
22563,11130,139,8/22/2024,10533.83
22564,6066,94,9/2/2024,4498.74
22565,10161,59,4/1/2023,8108.2
22566,15332,179,11/14/2022,14398.94
22567,6218,65,7/30/2022,11401.09
22568,4817,152,3/18/2023,14707.14
22569,18911,158,8/12/2022,1291.63
22570,13808,187,10/24/2024,14518.84
22571,13708,48,8/20/2022,1537.3
22572,7806,126,1/16/2024,9099.52
22573,9239,129,7/14/2024,11258.22
22574,1105,97,10/13/2024,9141.15
22575,15256,169,12/10/2022,3074.32
22576,9223,40,11/15/2024,11575.41
22577,16825,45,3/24/2024,14374.6
22578,19318,166,1/17/2024,10124.06
22579,19037,5,5/5/2022,1209.3
22580,937,58,12/9/2024,13509.93
22581,3279,46,7/15/2022,14375.43
22582,18457,35,6/11/2023,9518.99
22583,9499,104,3/4/2023,3068.36
22584,5561,147,7/2/2024,3494.23
22585,18745,149,11/30/2023,8837.41
22586,5040,126,9/17/2023,795.74
22587,6588,59,11/22/2022,11677.47
22588,7640,39,12/15/2024,3200.25
22589,19914,173,3/28/2022,6212.43
22590,17422,67,3/22/2022,14678.72
22591,10439,24,11/1/2023,5837.51
22592,18715,57,1/20/2024,1950.6
22593,7751,1,4/23/2023,9164.69
22594,10043,146,10/12/2022,11040.49
22595,2207,49,1/21/2023,9841.2
22596,6706,80,11/3/2022,2629.08
22597,18800,148,11/17/2023,10550.05
22598,3101,142,12/1/2022,12379.14
22599,7360,33,1/28/2024,13916.42
22600,12591,87,2/1/2022,10679.63
22601,9345,180,8/26/2023,6200
22602,9630,197,1/8/2024,5474.21
22603,19438,152,1/15/2022,3289.58
22604,6386,103,12/20/2023,4268.73
22605,8033,32,12/1/2023,7222.48
22606,8053,77,8/17/2024,8913.85
22607,12142,108,8/26/2023,9573.89
22608,5072,122,2/21/2023,3038.66
22609,19134,158,2/16/2024,916.08
22610,7879,45,5/4/2022,9751.18
22611,3866,24,11/11/2022,1892.37
22612,14905,185,1/19/2022,4133.07
22613,6987,122,5/12/2024,11464.8
22614,843,143,8/1/2023,3082.72
22615,15143,34,5/28/2023,14971.08
22616,14788,79,3/31/2022,9240.51
22617,14463,141,11/30/2022,7315.96
22618,19906,140,7/23/2022,14010.89
22619,3660,169,5/6/2024,4378.34
22620,1778,168,9/21/2024,3864.98
22621,7403,120,10/9/2023,10256.81
22622,15084,122,10/2/2024,7689.75
22623,10039,34,1/19/2024,1852.52
22624,18323,23,6/5/2024,5158.5
22625,16490,140,9/16/2024,8431.35
22626,2513,18,3/17/2024,13174.58
22627,15630,67,10/4/2024,12897.79
22628,14879,88,3/20/2023,13254.73
22629,12547,38,8/15/2024,9239.01
22630,1400,111,2/17/2024,12868.84
22631,19527,186,1/28/2024,5330.57
22632,11047,74,5/3/2022,3787.28
22633,4956,142,11/2/2022,13248.53
22634,4907,75,7/18/2024,5055.08
22635,13316,106,4/11/2024,8448.29
22636,259,42,9/21/2023,6202.92
22637,9435,94,10/12/2023,4163.3
22638,2413,29,9/23/2024,11539.16
22639,10424,200,1/24/2024,7779.14
22640,18756,171,12/16/2024,2360.15
22641,11432,113,2/2/2022,8926.01
22642,11831,164,5/12/2024,4667.35
22643,4528,181,12/28/2023,14567.07
22644,14395,48,3/16/2023,14919.66
22645,16602,84,10/21/2023,4209
22646,9654,57,4/22/2024,11628.31
22647,9824,72,4/8/2023,7209.53
22648,15870,149,1/26/2022,10429.2
22649,16553,122,5/29/2024,8159.85
22650,6657,132,7/8/2023,12616.62
22651,3220,110,9/21/2024,1899.3
22652,11985,113,3/23/2024,11201.57
22653,4727,144,9/12/2023,8394.45
22654,13044,194,5/27/2023,10785.58
