ProductID,ProductName,Category,Price,Supplier
25921,Sports Product 25921,Sports,6820.1,Unilever Egypt
25922,Electronics Product 25922,Electronics,16332.76,ElAraby Group
25923,Furniture Product 25923,Furniture,40220.37,LG Egypt
25924,Furniture Product 25924,Furniture,26223.41,Sony Middle East
25925,Furniture Product 25925,Furniture,38144.63,Metro Market Supplier
25926,Electronics Product 25926,Electronics,4989.99,Nestle Egypt
25927,Sports Product 25927,Sports,4133.65,IKEA Egypt
25928,Sports Product 25928,Sports,7064.91,Nestle Egypt
25929,Stationery Product 25929,Stationery,108.44,Fresh Electric
25930,Stationery Product 25930,Stationery,137.45,Nike Egypt
25931,Beauty Product 25931,Beauty,68.34,Nestle Egypt
25932,Sports Product 25932,Sports,546.64,Nike Egypt
25933,Beauty Product 25933,Beauty,435.74,Nestle Egypt
25934,Home Appliances Product 25934,Home Appliances,8562.77,Nike Egypt
25935,Clothing Product 25935,Clothing,2543.43,Nestle Egypt
25936,Clothing Product 25936,Clothing,2389.81,Nestle Egypt
25937,Sports Product 25937,Sports,3376.54,LG Egypt
25938,Stationery Product 25938,Stationery,488.47,Samsung Egypt
25939,Stationery Product 25939,Stationery,35.48,P&G Egypt
25940,Stationery Product 25940,Stationery,311.06,Metro Market Supplier
25941,Clothing Product 25941,Clothing,1475.24,P&G Egypt
25942,Clothing Product 25942,Clothing,2705.77,Samsung Egypt
25943,Home Appliances Product 25943,Home Appliances,10876.58,Nike Egypt
25944,Groceries Product 25944,Groceries,96.99,Unilever Egypt
25945,Clothing Product 25945,Clothing,1457.58,Carrefour Supplier
25946,Home Appliances Product 25946,Home Appliances,4389.24,ElAraby Group
25947,Furniture Product 25947,Furniture,27993.84,IKEA Egypt
25948,Electronics Product 25948,Electronics,9255.48,Adidas Egypt
25949,Home Appliances Product 25949,Home Appliances,16646.36,ElAraby Group
25950,Furniture Product 25950,Furniture,3934.21,Samsung Egypt
25951,Electronics Product 25951,Electronics,21327.17,Sony Middle East
25952,Sports Product 25952,Sports,6476.97,IKEA Egypt
25953,Stationery Product 25953,Stationery,257.7,Nestle Egypt
25954,Stationery Product 25954,Stationery,103.53,LG Egypt
25955,Clothing Product 25955,Clothing,164.45,Sony Middle East
25956,Electronics Product 25956,Electronics,23935,Unilever Egypt
25957,Clothing Product 25957,Clothing,2799.81,Nestle Egypt
25958,Furniture Product 25958,Furniture,3544.73,Metro Market Supplier
25959,Sports Product 25959,Sports,5192.85,Fresh Electric
25960,Furniture Product 25960,Furniture,39222.87,Samsung Egypt
25961,Home Appliances Product 25961,Home Appliances,12992.03,Metro Market Supplier
25962,Stationery Product 25962,Stationery,273.84,Nestle Egypt
25963,Electronics Product 25963,Electronics,20591.91,P&G Egypt
25964,Electronics Product 25964,Electronics,15797.27,Carrefour Supplier
25965,Clothing Product 25965,Clothing,674.17,LG Egypt
25966,Beauty Product 25966,Beauty,915.03,Nestle Egypt
25967,Home Appliances Product 25967,Home Appliances,1417.29,Carrefour Supplier
25968,Home Appliances Product 25968,Home Appliances,24549.8,ElAraby Group
25969,Beauty Product 25969,Beauty,840.35,IKEA Egypt
25970,Home Appliances Product 25970,Home Appliances,17265.47,Metro Market Supplier
25971,Clothing Product 25971,Clothing,602.87,Metro Market Supplier
25972,Groceries Product 25972,Groceries,175.43,Samsung Egypt
25973,Beauty Product 25973,Beauty,2338.73,LG Egypt
25974,Sports Product 25974,Sports,1530.63,Nestle Egypt
25975,Electronics Product 25975,Electronics,2449.97,Metro Market Supplier
25976,Home Appliances Product 25976,Home Appliances,13579.54,Adidas Egypt
25977,Stationery Product 25977,Stationery,284.23,Samsung Egypt
25978,Furniture Product 25978,Furniture,24104.84,Carrefour Supplier
25979,Electronics Product 25979,Electronics,780.22,P&G Egypt
25980,Groceries Product 25980,Groceries,32.38,Samsung Egypt
25981,Home Appliances Product 25981,Home Appliances,28166.06,Unilever Egypt
25982,Sports Product 25982,Sports,4968.07,Unilever Egypt
25983,Furniture Product 25983,Furniture,40450.99,Nike Egypt
25984,Electronics Product 25984,Electronics,24459.6,Sony Middle East
25985,Clothing Product 25985,Clothing,2556.63,Metro Market Supplier
25986,Clothing Product 25986,Clothing,1285.43,Samsung Egypt
25987,Furniture Product 25987,Furniture,32601.02,Unilever Egypt
25988,Electronics Product 25988,Electronics,11869.68,Carrefour Supplier
25989,Electronics Product 25989,Electronics,10776.58,Samsung Egypt
25990,Sports Product 25990,Sports,4045.63,P&G Egypt
25991,Sports Product 25991,Sports,1198.36,Fresh Electric
25992,Clothing Product 25992,Clothing,2907.99,Carrefour Supplier
25993,Home Appliances Product 25993,Home Appliances,5460.94,Nestle Egypt
25994,Groceries Product 25994,Groceries,32.15,LG Egypt
25995,Stationery Product 25995,Stationery,396.35,LG Egypt
25996,Beauty Product 25996,Beauty,2384.95,Nike Egypt
25997,Furniture Product 25997,Furniture,34697.36,ElAraby Group
25998,Sports Product 25998,Sports,750.06,Adidas Egypt
25999,Beauty Product 25999,Beauty,251.81,Unilever Egypt
26000,Electronics Product 26000,Electronics,6469.83,Samsung Egypt
26001,Furniture Product 26001,Furniture,30874.9,IKEA Egypt
26002,Sports Product 26002,Sports,1952.99,Nestle Egypt
26003,Electronics Product 26003,Electronics,20110.45,Sony Middle East
26004,Stationery Product 26004,Stationery,319.88,Fresh Electric
26005,Clothing Product 26005,Clothing,2819.89,Carrefour Supplier
26006,Home Appliances Product 26006,Home Appliances,25825.7,LG Egypt
26007,Beauty Product 26007,Beauty,913.37,Nestle Egypt
26008,Furniture Product 26008,Furniture,46018.69,Samsung Egypt
26009,Beauty Product 26009,Beauty,379.75,Adidas Egypt
26010,Sports Product 26010,Sports,6430.55,Carrefour Supplier
26011,Stationery Product 26011,Stationery,308.62,IKEA Egypt
26012,Beauty Product 26012,Beauty,195.65,Sony Middle East
26013,Sports Product 26013,Sports,673.77,Adidas Egypt
26014,Clothing Product 26014,Clothing,651.31,Nike Egypt
26015,Clothing Product 26015,Clothing,2386.09,Samsung Egypt
26016,Groceries Product 26016,Groceries,14.79,P&G Egypt
26017,Groceries Product 26017,Groceries,160.62,Samsung Egypt
26018,Sports Product 26018,Sports,1874.36,Metro Market Supplier
26019,Furniture Product 26019,Furniture,17834.33,Sony Middle East
26020,Home Appliances Product 26020,Home Appliances,6832.26,Adidas Egypt
26021,Stationery Product 26021,Stationery,259.67,Unilever Egypt
26022,Sports Product 26022,Sports,6953.33,Fresh Electric
26023,Groceries Product 26023,Groceries,78.56,LG Egypt
26024,Electronics Product 26024,Electronics,5640.41,Sony Middle East
26025,Home Appliances Product 26025,Home Appliances,4271.84,P&G Egypt
26026,Groceries Product 26026,Groceries,6.45,Nestle Egypt
26027,Electronics Product 26027,Electronics,16963.24,Nestle Egypt
26028,Sports Product 26028,Sports,713.42,Samsung Egypt
26029,Beauty Product 26029,Beauty,2061.19,Adidas Egypt
26030,Furniture Product 26030,Furniture,10233.1,Metro Market Supplier
26031,Beauty Product 26031,Beauty,762.34,Adidas Egypt
26032,Stationery Product 26032,Stationery,383.01,Samsung Egypt
26033,Stationery Product 26033,Stationery,15.1,ElAraby Group
26034,Sports Product 26034,Sports,3147.31,LG Egypt
26035,Sports Product 26035,Sports,3002.66,Sony Middle East
26036,Stationery Product 26036,Stationery,448.89,Sony Middle East
26037,Home Appliances Product 26037,Home Appliances,12462.87,LG Egypt
26038,Sports Product 26038,Sports,6118.33,Nestle Egypt
26039,Furniture Product 26039,Furniture,7060.15,Adidas Egypt
26040,Electronics Product 26040,Electronics,6646.64,ElAraby Group
26041,Electronics Product 26041,Electronics,11151.86,ElAraby Group
26042,Stationery Product 26042,Stationery,265.43,Sony Middle East
26043,Groceries Product 26043,Groceries,63.64,Nike Egypt
26044,Beauty Product 26044,Beauty,2008.2,P&G Egypt
26045,Home Appliances Product 26045,Home Appliances,27892.35,Nike Egypt
26046,Home Appliances Product 26046,Home Appliances,26094.5,Unilever Egypt
26047,Electronics Product 26047,Electronics,21195.01,Unilever Egypt
26048,Furniture Product 26048,Furniture,31224.43,Metro Market Supplier
26049,Electronics Product 26049,Electronics,828.2,LG Egypt
26050,Electronics Product 26050,Electronics,4245.76,Samsung Egypt
26051,Clothing Product 26051,Clothing,433.12,Nestle Egypt
26052,Beauty Product 26052,Beauty,2255.93,Unilever Egypt
26053,Sports Product 26053,Sports,1647.87,P&G Egypt
26054,Clothing Product 26054,Clothing,1165.59,Metro Market Supplier
26055,Groceries Product 26055,Groceries,127.04,Carrefour Supplier
26056,Furniture Product 26056,Furniture,16108.58,Metro Market Supplier
26057,Sports Product 26057,Sports,7244,Samsung Egypt
26058,Stationery Product 26058,Stationery,220.06,Nestle Egypt
26059,Furniture Product 26059,Furniture,23639.72,IKEA Egypt
26060,Home Appliances Product 26060,Home Appliances,24085.7,Metro Market Supplier
26061,Sports Product 26061,Sports,5063.29,Adidas Egypt
26062,Stationery Product 26062,Stationery,248.11,Nestle Egypt
26063,Home Appliances Product 26063,Home Appliances,25983.48,Sony Middle East
26064,Sports Product 26064,Sports,7436.37,IKEA Egypt
26065,Electronics Product 26065,Electronics,12681.61,ElAraby Group
26066,Groceries Product 26066,Groceries,35.94,Sony Middle East
26067,Electronics Product 26067,Electronics,19634.62,Metro Market Supplier
26068,Stationery Product 26068,Stationery,372.95,Metro Market Supplier
26069,Beauty Product 26069,Beauty,79.81,LG Egypt
26070,Furniture Product 26070,Furniture,17119.37,Fresh Electric
26071,Groceries Product 26071,Groceries,52.63,Metro Market Supplier
26072,Home Appliances Product 26072,Home Appliances,22950.3,Sony Middle East
26073,Electronics Product 26073,Electronics,6970.2,LG Egypt
26074,Stationery Product 26074,Stationery,296.21,Carrefour Supplier
26075,Sports Product 26075,Sports,1912.98,ElAraby Group
26076,Clothing Product 26076,Clothing,143.28,Unilever Egypt
26077,Home Appliances Product 26077,Home Appliances,20935.22,ElAraby Group
26078,Beauty Product 26078,Beauty,1106.05,Adidas Egypt
26079,Electronics Product 26079,Electronics,6471.07,Nestle Egypt
26080,Home Appliances Product 26080,Home Appliances,19755.22,Adidas Egypt
26081,Electronics Product 26081,Electronics,16527,Fresh Electric
26082,Clothing Product 26082,Clothing,2942.75,Fresh Electric
26083,Clothing Product 26083,Clothing,2669.62,Carrefour Supplier
26084,Electronics Product 26084,Electronics,22730.71,Nestle Egypt
26085,Stationery Product 26085,Stationery,78.39,Metro Market Supplier
26086,Electronics Product 26086,Electronics,17152.08,Fresh Electric
26087,Home Appliances Product 26087,Home Appliances,2875.73,Nike Egypt
26088,Beauty Product 26088,Beauty,1249.58,P&G Egypt
26089,Groceries Product 26089,Groceries,186.99,IKEA Egypt
26090,Beauty Product 26090,Beauty,929.29,Sony Middle East
26091,Beauty Product 26091,Beauty,623.99,Samsung Egypt
26092,Home Appliances Product 26092,Home Appliances,21463.44,LG Egypt
26093,Electronics Product 26093,Electronics,5128.52,Metro Market Supplier
26094,Clothing Product 26094,Clothing,1618.77,Metro Market Supplier
26095,Furniture Product 26095,Furniture,9145.74,Fresh Electric
26096,Furniture Product 26096,Furniture,1870.97,Nestle Egypt
26097,Furniture Product 26097,Furniture,38168.35,Nestle Egypt
26098,Sports Product 26098,Sports,767.43,Metro Market Supplier
26099,Beauty Product 26099,Beauty,1573.55,Fresh Electric
26100,Groceries Product 26100,Groceries,41.54,Adidas Egypt
26101,Home Appliances Product 26101,Home Appliances,21303.14,IKEA Egypt
26102,Home Appliances Product 26102,Home Appliances,5557.19,Nike Egypt
26103,Electronics Product 26103,Electronics,15409.86,LG Egypt
26104,Home Appliances Product 26104,Home Appliances,14476.04,Carrefour Supplier
26105,Electronics Product 26105,Electronics,2463.01,Carrefour Supplier
26106,Groceries Product 26106,Groceries,168.28,Unilever Egypt
26107,Home Appliances Product 26107,Home Appliances,14131.31,Nestle Egypt
26108,Beauty Product 26108,Beauty,1266.02,Nestle Egypt
26109,Stationery Product 26109,Stationery,409.27,P&G Egypt
26110,Home Appliances Product 26110,Home Appliances,5313.72,Carrefour Supplier
26111,Stationery Product 26111,Stationery,247.18,Carrefour Supplier
26112,Furniture Product 26112,Furniture,49687.35,ElAraby Group
26113,Furniture Product 26113,Furniture,6755.53,P&G Egypt
26114,Sports Product 26114,Sports,3707.93,Fresh Electric
26115,Stationery Product 26115,Stationery,446.73,Nestle Egypt
26116,Groceries Product 26116,Groceries,62.13,IKEA Egypt
26117,Home Appliances Product 26117,Home Appliances,7097.32,IKEA Egypt
26118,Home Appliances Product 26118,Home Appliances,15567.59,Samsung Egypt
26119,Home Appliances Product 26119,Home Appliances,28848.04,Adidas Egypt
26120,Sports Product 26120,Sports,2943.74,ElAraby Group
26121,Furniture Product 26121,Furniture,16867.89,Fresh Electric
26122,Sports Product 26122,Sports,1494.95,ElAraby Group
26123,Electronics Product 26123,Electronics,20155.59,LG Egypt
26124,Furniture Product 26124,Furniture,42755.64,Adidas Egypt
26125,Home Appliances Product 26125,Home Appliances,6570.86,Samsung Egypt
26126,Furniture Product 26126,Furniture,22421.81,Carrefour Supplier
26127,Sports Product 26127,Sports,1316.19,ElAraby Group
26128,Electronics Product 26128,Electronics,24317.84,ElAraby Group
26129,Sports Product 26129,Sports,3568.05,Nestle Egypt
26130,Furniture Product 26130,Furniture,40022.76,LG Egypt
26131,Groceries Product 26131,Groceries,117.12,Fresh Electric
26132,Groceries Product 26132,Groceries,87.35,LG Egypt
26133,Groceries Product 26133,Groceries,152.56,ElAraby Group
26134,Stationery Product 26134,Stationery,96.82,Adidas Egypt
26135,Groceries Product 26135,Groceries,84.05,Fresh Electric
26136,Clothing Product 26136,Clothing,1403.53,Nike Egypt
26137,Electronics Product 26137,Electronics,15176.86,LG Egypt
26138,Home Appliances Product 26138,Home Appliances,7173.98,Nike Egypt
26139,Home Appliances Product 26139,Home Appliances,20631.33,Sony Middle East
26140,Groceries Product 26140,Groceries,35.44,Carrefour Supplier
26141,Beauty Product 26141,Beauty,292.16,IKEA Egypt
26142,Furniture Product 26142,Furniture,39271.25,Nestle Egypt
26143,Home Appliances Product 26143,Home Appliances,3342.59,IKEA Egypt
26144,Stationery Product 26144,Stationery,348.03,Sony Middle East
26145,Groceries Product 26145,Groceries,51.52,IKEA Egypt
26146,Sports Product 26146,Sports,4156.73,LG Egypt
26147,Clothing Product 26147,Clothing,596.83,Unilever Egypt
26148,Sports Product 26148,Sports,4029.08,Fresh Electric
26149,Furniture Product 26149,Furniture,46161.58,Samsung Egypt
26150,Stationery Product 26150,Stationery,427.83,Carrefour Supplier
26151,Home Appliances Product 26151,Home Appliances,8617.15,IKEA Egypt
26152,Sports Product 26152,Sports,2606.7,P&G Egypt
26153,Groceries Product 26153,Groceries,129.5,Unilever Egypt
26154,Furniture Product 26154,Furniture,26745.56,Carrefour Supplier
26155,Home Appliances Product 26155,Home Appliances,17188.31,Fresh Electric
26156,Home Appliances Product 26156,Home Appliances,14781.28,IKEA Egypt
26157,Sports Product 26157,Sports,1251.7,Unilever Egypt
26158,Beauty Product 26158,Beauty,762.08,IKEA Egypt
26159,Furniture Product 26159,Furniture,33279.57,Metro Market Supplier
26160,Beauty Product 26160,Beauty,1397.37,LG Egypt
26161,Groceries Product 26161,Groceries,83.55,Unilever Egypt
26162,Sports Product 26162,Sports,5552.28,P&G Egypt
26163,Groceries Product 26163,Groceries,92.85,Carrefour Supplier
26164,Furniture Product 26164,Furniture,9296.17,Adidas Egypt
26165,Electronics Product 26165,Electronics,20818.59,Samsung Egypt
26166,Clothing Product 26166,Clothing,1897.85,LG Egypt
26167,Beauty Product 26167,Beauty,347.67,Sony Middle East
26168,Home Appliances Product 26168,Home Appliances,3962.05,LG Egypt
26169,Home Appliances Product 26169,Home Appliances,15105.27,ElAraby Group
26170,Electronics Product 26170,Electronics,7597.77,Unilever Egypt
26171,Stationery Product 26171,Stationery,118.94,ElAraby Group
26172,Electronics Product 26172,Electronics,9654.04,LG Egypt
26173,Stationery Product 26173,Stationery,365.46,Sony Middle East
26174,Electronics Product 26174,Electronics,12739.67,Fresh Electric
26175,Stationery Product 26175,Stationery,385.17,Samsung Egypt
26176,Home Appliances Product 26176,Home Appliances,12954.18,Fresh Electric
26177,Home Appliances Product 26177,Home Appliances,13149.9,Adidas Egypt
26178,Sports Product 26178,Sports,4212.72,LG Egypt
26179,Electronics Product 26179,Electronics,20849.87,Unilever Egypt
26180,Stationery Product 26180,Stationery,60.38,P&G Egypt
26181,Stationery Product 26181,Stationery,219.96,Carrefour Supplier
26182,Furniture Product 26182,Furniture,4715.55,P&G Egypt
26183,Beauty Product 26183,Beauty,2478.18,Samsung Egypt
26184,Beauty Product 26184,Beauty,702.89,Nestle Egypt
26185,Furniture Product 26185,Furniture,39636.34,Metro Market Supplier
26186,Furniture Product 26186,Furniture,14390.55,Sony Middle East
26187,Furniture Product 26187,Furniture,18050.12,ElAraby Group
26188,Beauty Product 26188,Beauty,763.97,Nestle Egypt
26189,Clothing Product 26189,Clothing,1556.01,IKEA Egypt
26190,Furniture Product 26190,Furniture,16834.46,Sony Middle East
26191,Beauty Product 26191,Beauty,858.25,Sony Middle East
26192,Stationery Product 26192,Stationery,446.42,P&G Egypt
26193,Stationery Product 26193,Stationery,470.65,Fresh Electric
26194,Home Appliances Product 26194,Home Appliances,10817.6,Sony Middle East
26195,Sports Product 26195,Sports,6736.11,LG Egypt
26196,Stationery Product 26196,Stationery,415.74,Fresh Electric
26197,Groceries Product 26197,Groceries,22.28,Sony Middle East
26198,Beauty Product 26198,Beauty,2383.01,LG Egypt
26199,Beauty Product 26199,Beauty,1317.66,Samsung Egypt
26200,Beauty Product 26200,Beauty,575.76,Nestle Egypt
26201,Sports Product 26201,Sports,3450.41,Carrefour Supplier
26202,Stationery Product 26202,Stationery,459.73,LG Egypt
26203,Electronics Product 26203,Electronics,7578.89,Nike Egypt
26204,Beauty Product 26204,Beauty,1286.91,Carrefour Supplier
26205,Groceries Product 26205,Groceries,89.69,Carrefour Supplier
26206,Clothing Product 26206,Clothing,977.93,ElAraby Group
26207,Groceries Product 26207,Groceries,45.17,Adidas Egypt
26208,Groceries Product 26208,Groceries,108.45,IKEA Egypt
26209,Stationery Product 26209,Stationery,10.73,Samsung Egypt
26210,Sports Product 26210,Sports,1258.6,LG Egypt
26211,Clothing Product 26211,Clothing,1243.59,Unilever Egypt
26212,Groceries Product 26212,Groceries,68.86,P&G Egypt
26213,Home Appliances Product 26213,Home Appliances,15597.09,LG Egypt
26214,Home Appliances Product 26214,Home Appliances,19110.59,Samsung Egypt
26215,Furniture Product 26215,Furniture,48317.66,Carrefour Supplier
26216,Stationery Product 26216,Stationery,133.05,P&G Egypt
26217,Home Appliances Product 26217,Home Appliances,10931.33,Metro Market Supplier
26218,Furniture Product 26218,Furniture,24181.71,Metro Market Supplier
26219,Groceries Product 26219,Groceries,18.37,Carrefour Supplier
26220,Beauty Product 26220,Beauty,2350.54,Unilever Egypt
26221,Sports Product 26221,Sports,3747.16,Fresh Electric
26222,Clothing Product 26222,Clothing,2716.72,Sony Middle East
26223,Electronics Product 26223,Electronics,1100.96,LG Egypt
26224,Home Appliances Product 26224,Home Appliances,26066.94,Nike Egypt
26225,Clothing Product 26225,Clothing,1360.72,Adidas Egypt
26226,Sports Product 26226,Sports,7487.29,Adidas Egypt
26227,Stationery Product 26227,Stationery,390.1,Metro Market Supplier
26228,Electronics Product 26228,Electronics,4635.13,Carrefour Supplier
26229,Clothing Product 26229,Clothing,769.92,Nestle Egypt
26230,Groceries Product 26230,Groceries,51.78,IKEA Egypt
26231,Furniture Product 26231,Furniture,34557.72,Adidas Egypt
26232,Beauty Product 26232,Beauty,627.17,IKEA Egypt
26233,Clothing Product 26233,Clothing,2914.11,Nike Egypt
26234,Furniture Product 26234,Furniture,20477.12,Unilever Egypt
26235,Furniture Product 26235,Furniture,29785.81,LG Egypt
26236,Beauty Product 26236,Beauty,1881.57,Adidas Egypt
26237,Home Appliances Product 26237,Home Appliances,10050.76,Nestle Egypt
26238,Beauty Product 26238,Beauty,299.72,Metro Market Supplier
26239,Beauty Product 26239,Beauty,1894.09,Samsung Egypt
26240,Furniture Product 26240,Furniture,24414.85,Nestle Egypt
26241,Home Appliances Product 26241,Home Appliances,25740.56,Samsung Egypt
26242,Furniture Product 26242,Furniture,10456.9,Metro Market Supplier
26243,Groceries Product 26243,Groceries,67.48,IKEA Egypt
26244,Furniture Product 26244,Furniture,20579.38,IKEA Egypt
26245,Clothing Product 26245,Clothing,680.56,Metro Market Supplier
26246,Sports Product 26246,Sports,3919.53,Unilever Egypt
26247,Beauty Product 26247,Beauty,1390.11,Carrefour Supplier
26248,Sports Product 26248,Sports,1699.63,ElAraby Group
26249,Furniture Product 26249,Furniture,2566,Carrefour Supplier
26250,Furniture Product 26250,Furniture,37445.92,Unilever Egypt
26251,Groceries Product 26251,Groceries,96.43,Unilever Egypt
26252,Groceries Product 26252,Groceries,104.67,Adidas Egypt
26253,Groceries Product 26253,Groceries,102.02,Unilever Egypt
26254,Home Appliances Product 26254,Home Appliances,9472.24,Samsung Egypt
26255,Furniture Product 26255,Furniture,40007.79,ElAraby Group
26256,Electronics Product 26256,Electronics,13429.19,Adidas Egypt
26257,Home Appliances Product 26257,Home Appliances,28671.91,Fresh Electric
26258,Beauty Product 26258,Beauty,319.29,IKEA Egypt
26259,Sports Product 26259,Sports,3710.16,Nestle Egypt
26260,Groceries Product 26260,Groceries,57.77,Nestle Egypt
26261,Groceries Product 26261,Groceries,182.79,P&G Egypt
26262,Furniture Product 26262,Furniture,45113.66,Nike Egypt
26263,Electronics Product 26263,Electronics,17470.65,LG Egypt
26264,Home Appliances Product 26264,Home Appliances,22266.23,Samsung Egypt
26265,Groceries Product 26265,Groceries,155.85,Nike Egypt
26266,Sports Product 26266,Sports,2165.55,IKEA Egypt
26267,Sports Product 26267,Sports,1242.17,Carrefour Supplier
26268,Home Appliances Product 26268,Home Appliances,19797.8,LG Egypt
26269,Sports Product 26269,Sports,4697.04,ElAraby Group
26270,Beauty Product 26270,Beauty,652.91,Fresh Electric
26271,Home Appliances Product 26271,Home Appliances,22716.91,Carrefour Supplier
26272,Stationery Product 26272,Stationery,484.3,Nike Egypt
26273,Furniture Product 26273,Furniture,8654.14,P&G Egypt
26274,Electronics Product 26274,Electronics,2980.98,Unilever Egypt
26275,Electronics Product 26275,Electronics,22232.21,Adidas Egypt
26276,Electronics Product 26276,Electronics,17415.87,Nestle Egypt
26277,Clothing Product 26277,Clothing,2732.85,Unilever Egypt
26278,Electronics Product 26278,Electronics,17293.74,Adidas Egypt
26279,Clothing Product 26279,Clothing,1199.57,Adidas Egypt
26280,Beauty Product 26280,Beauty,1849.77,LG Egypt
26281,Furniture Product 26281,Furniture,32561.97,Fresh Electric
26282,Beauty Product 26282,Beauty,664.46,Sony Middle East
26283,Beauty Product 26283,Beauty,1796.97,Adidas Egypt
26284,Electronics Product 26284,Electronics,8948.5,Carrefour Supplier
26285,Sports Product 26285,Sports,1605.22,Adidas Egypt
26286,Electronics Product 26286,Electronics,19667.71,Sony Middle East
26287,Beauty Product 26287,Beauty,1211.79,Sony Middle East
26288,Sports Product 26288,Sports,4389.01,ElAraby Group
26289,Electronics Product 26289,Electronics,7730.42,Unilever Egypt
26290,Beauty Product 26290,Beauty,2035.4,IKEA Egypt
26291,Clothing Product 26291,Clothing,2451.16,Samsung Egypt
26292,Stationery Product 26292,Stationery,127.22,ElAraby Group
26293,Beauty Product 26293,Beauty,167.37,Carrefour Supplier
26294,Stationery Product 26294,Stationery,292.72,Carrefour Supplier
26295,Furniture Product 26295,Furniture,4380.9,Unilever Egypt
26296,Beauty Product 26296,Beauty,1314.4,Metro Market Supplier
26297,Beauty Product 26297,Beauty,710.95,Metro Market Supplier
26298,Groceries Product 26298,Groceries,66.05,Nestle Egypt
26299,Clothing Product 26299,Clothing,815.9,IKEA Egypt
26300,Beauty Product 26300,Beauty,1441.1,ElAraby Group
26301,Beauty Product 26301,Beauty,1389.01,Samsung Egypt
26302,Groceries Product 26302,Groceries,39.54,Samsung Egypt
26303,Stationery Product 26303,Stationery,213.85,P&G Egypt
26304,Sports Product 26304,Sports,1770.6,Carrefour Supplier
26305,Stationery Product 26305,Stationery,449.89,Nestle Egypt
26306,Sports Product 26306,Sports,4611.24,Sony Middle East
26307,Stationery Product 26307,Stationery,135.77,Fresh Electric
26308,Clothing Product 26308,Clothing,971.56,Nike Egypt
26309,Home Appliances Product 26309,Home Appliances,26908.35,Sony Middle East
26310,Clothing Product 26310,Clothing,933.88,Fresh Electric
26311,Stationery Product 26311,Stationery,16.6,Unilever Egypt
26312,Sports Product 26312,Sports,1658.12,Adidas Egypt
26313,Beauty Product 26313,Beauty,1306.03,Unilever Egypt
26314,Sports Product 26314,Sports,1979.23,Adidas Egypt
26315,Home Appliances Product 26315,Home Appliances,11976.8,Adidas Egypt
26316,Home Appliances Product 26316,Home Appliances,6313.02,ElAraby Group
26317,Beauty Product 26317,Beauty,1399.55,Adidas Egypt
26318,Clothing Product 26318,Clothing,781.87,Unilever Egypt
26319,Beauty Product 26319,Beauty,1022.01,LG Egypt
26320,Beauty Product 26320,Beauty,2400.17,Adidas Egypt
26321,Furniture Product 26321,Furniture,26889.18,Metro Market Supplier
26322,Home Appliances Product 26322,Home Appliances,14189.33,Metro Market Supplier
26323,Groceries Product 26323,Groceries,70.94,Sony Middle East
26324,Sports Product 26324,Sports,3951.13,IKEA Egypt
26325,Home Appliances Product 26325,Home Appliances,25940.35,Metro Market Supplier
26326,Clothing Product 26326,Clothing,620.81,P&G Egypt
26327,Electronics Product 26327,Electronics,16105.2,Fresh Electric
26328,Home Appliances Product 26328,Home Appliances,19077.1,Samsung Egypt
26329,Sports Product 26329,Sports,2937.26,Sony Middle East
26330,Electronics Product 26330,Electronics,19462.11,Samsung Egypt
26331,Clothing Product 26331,Clothing,1869.67,Nike Egypt
26332,Beauty Product 26332,Beauty,180.34,Carrefour Supplier
26333,Stationery Product 26333,Stationery,276.12,Carrefour Supplier
26334,Furniture Product 26334,Furniture,29468.77,Metro Market Supplier
26335,Clothing Product 26335,Clothing,1082.13,Samsung Egypt
26336,Beauty Product 26336,Beauty,290.11,Unilever Egypt
26337,Stationery Product 26337,Stationery,94.53,Fresh Electric
26338,Groceries Product 26338,Groceries,11.18,Nestle Egypt
26339,Home Appliances Product 26339,Home Appliances,4103.54,ElAraby Group
26340,Beauty Product 26340,Beauty,881.75,Unilever Egypt
26341,Beauty Product 26341,Beauty,1780.82,IKEA Egypt
26342,Home Appliances Product 26342,Home Appliances,1150.12,Sony Middle East
26343,Electronics Product 26343,Electronics,3865.5,ElAraby Group
26344,Electronics Product 26344,Electronics,2927.1,Fresh Electric
26345,Groceries Product 26345,Groceries,114.04,Nestle Egypt
26346,Sports Product 26346,Sports,6111.82,ElAraby Group
26347,Clothing Product 26347,Clothing,2823.4,Sony Middle East
26348,Furniture Product 26348,Furniture,32260.88,Unilever Egypt
26349,Furniture Product 26349,Furniture,1957.88,Samsung Egypt
26350,Furniture Product 26350,Furniture,1812.14,ElAraby Group
26351,Clothing Product 26351,Clothing,1400.77,LG Egypt
26352,Furniture Product 26352,Furniture,4898.15,Adidas Egypt
26353,Sports Product 26353,Sports,4324.35,Carrefour Supplier
26354,Clothing Product 26354,Clothing,1316.18,Samsung Egypt
26355,Beauty Product 26355,Beauty,1759.87,Fresh Electric
26356,Furniture Product 26356,Furniture,3439.91,Metro Market Supplier
26357,Home Appliances Product 26357,Home Appliances,26748.71,Samsung Egypt
26358,Electronics Product 26358,Electronics,9060.96,Sony Middle East
26359,Clothing Product 26359,Clothing,1739.56,Fresh Electric
26360,Groceries Product 26360,Groceries,93.18,Adidas Egypt
26361,Home Appliances Product 26361,Home Appliances,15626.18,Fresh Electric
