date,region,latitude,longitude,category,price,quantity,discount,revenue,customer_age,customer_segment
2023-12-19,Giza,30.009451815943212,31.20400397943464,Sports,839.34,9,0.1,6798.68,38.0,High
2023-06-15,Giza,30.006124944623558,31.214484022831375,Electronics,4206.08,6,0.5,12618.25,19.0,High
2023-02-22,Zagazig,30.58907138786378,31.510073386355277,Home,1468.48,8,0.3,8223.49,27.0,High
2023-05-23,Cairo,30.059511887071015,31.210790805269575,Clothing,652.85,11,0.1,6463.23,37.0,High
2023-12-14,Zagazig,30.58745139297723,31.510293672626915,Clothing,405.49,8,0.25,2432.94,45.0,Middle
2023-04-27,Zagazig,30.593693984109265,31.502089441427135,Sports,1678.09,6,0.25,7551.42,52.0,High
2023-11-13,Giza,30.014224373261122,31.206268996151497,Home,541.05,6,0.25,2434.71,22.0,Middle
2023-11-18,Alexandria,31.220437251882164,29.917470021230734,Clothing,638.45,7,0.0,4469.16,25.0,High
2023-05-08,Mansoura,31.039520839589407,31.384328797294778,Clothing,515.61,10,0.25,3867.06,20.0,High
2023-01-31,Giza,30.019128369859448,31.186074349713603,Sports,519.32,10,0.1,4673.86,41.0,High
2023-09-22,Cairo,30.037211110137886,31.236019447522693,Home,844.08,10,0.2,6752.66,52.0,High
2023-04-24,Mansoura,31.029695600298755,31.382810336107713,Sports,1139.45,7,0.0,7976.18,33.0,High
2023-10-13,Giza,30.01303098272401,31.230510642891858,Home,1352.11,7,0.2,7571.83,36.0,High
2023-06-11,Giza,30.024910979272054,31.1953978327272,Clothing,873.88,12,0.3,7340.59,37.0,High
2023-06-27,Alexandria,31.206435889411274,29.923133971796073,Electronics,4046.67,7,0.0,28326.7,29.0,High
2023-10-11,Cairo,30.023535995663696,31.230859975350995,Clothing,1360.03,10,0.3,9520.19,20.0,High
2023-05-20,Cairo,30.05172859282547,31.24054501069405,Electronics,1914.62,4,0.15,6509.7,48.0,High
2023-06-11,Giza,29.997786495971873,31.217566385368894,Home,665.36,13,0.1,7784.66,37.0,High
2023-05-18,Alexandria,31.2084999216637,29.911348308567373,Home,1140.71,8,0.0,9125.67,28.0,High
2023-05-15,Giza,30.018544097308578,31.22845130645025,Groceries,172.96,10,0.15,1470.2,70.0,Middle
2023-07-11,Zagazig,30.586201945541582,31.51521570093149,Home,699.77,10,0.0,6997.75,35.0,High
2023-10-23,Zagazig,30.594972526063923,31.509882159650815,Home,1931.94,8,0.3,10818.88,18.0,High
2023-05-13,Alexandria,31.19745867002489,29.91513227897312,Groceries,175.71,9,0.1,1423.22,43.0,Middle
2023-07-11,Giza,30.014593636961514,31.2033547248895,Electronics,4119.61,6,0.2,19774.15,18.0,High
2023-09-02,Alexandria,31.18571769586863,29.923096075342723,Home,1215.83,10,0.2,9726.62,41.0,High
2023-04-09,Giza,30.01053800719669,31.20495863875954,Sports,981.86,10,0.1,8836.78,40.0,High
2023-04-12,Giza,30.022338625711594,31.203662869258583,Home,2115.14,10,0.3,14806.0,52.0,High
2023-12-07,Zagazig,30.574388406815075,31.52115215634622,Home,1034.02,6,0.0,6204.11,23.0,High
2023-09-22,Mansoura,31.049086236834906,31.383975460900494,Clothing,695.84,8,0.25,4175.05,31.0,High
2023-07-30,Cairo,30.024212802767206,31.24393551285938,Home,526.99,11,0.1,5217.16,34.0,High
2023-08-25,Cairo,30.0325040416217,31.254465934667888,Home,1610.64,5,0.0,8053.21,45.0,High
2023-01-11,Alexandria,31.196952131467143,29.919531190163283,Sports,1747.49,8,0.3,9785.94,40.0,High
2023-08-14,Cairo,30.045935850000348,31.22937515125223,Groceries,27.81,8,0.2,177.98,41.0,Low
2023-07-05,Zagazig,30.58197287320169,31.491298195022594,Groceries,191.86,10,0.2,1534.89,50.0,Middle
2023-07-19,Mansoura,31.034899928615456,31.39204459884332,Groceries,256.73,8,0.1,1848.42,32.0,Middle
2023-05-12,Giza,30.024171603794358,31.20517136034198,Clothing,842.11,8,0.0,6736.89,53.0,High
2023-01-30,Giza,30.024986901750626,31.179356892476743,Home,1126.04,8,0.25,6756.26,34.0,High
2023-03-12,Zagazig,30.583456047681906,31.475382909230344,Electronics,4988.04,5,0.15,21199.18,46.0,High
2023-12-14,Cairo,30.04045887624951,31.22094507788982,Electronics,1726.91,10,0.1,15542.18,29.0,High
2023-05-30,Giza,30.01022945698882,31.205142789936232,Sports,657.72,11,0.1,6511.43,42.0,High
2023-06-20,Cairo,30.066577453565483,31.233434722064366,Clothing,1350.82,9,0.3,8510.15,49.0,High
2023-01-20,Zagazig,30.587869621495553,31.507260046704307,Clothing,586.5,7,0.3,2873.84,22.0,Middle
2023-01-14,Giza,30.028810166564487,31.19753067669028,Home,2139.69,13,0.1,25034.41,46.0,High
2023-09-19,Alexandria,31.20742017264897,29.920883925550932,Electronics,2666.2,7,0.25,13997.57,37.0,High
2023-07-16,Mansoura,31.03985134768939,31.38734107693629,Clothing,1255.58,9,0.1,10170.16,59.0,High
2023-07-05,Cairo,30.037926123429134,31.234260291809647,Sports,1465.74,9,0.25,9893.74,32.0,High
2023-03-30,Cairo,30.052191897214108,31.23105258872115,Electronics,3139.83,7,0.0,21978.8,39.0,High
2023-09-29,Cairo,30.036538693638175,31.227033540991677,Clothing,879.83,7,0.25,4619.1,33.0,High
2023-03-03,Cairo,30.04053486954786,31.247159404226025,Home,855.32,10,0.2,6842.55,43.0,High
2023-03-11,Zagazig,30.594288419843718,31.48830044337953,Home,731.77,12,0.0,8781.21,18.0,High
2023-06-18,Zagazig,30.585294153815394,31.517769303192953,Home,1933.89,4,0.2,6188.43,18.0,High
2023-04-15,Zagazig,30.583750472519377,31.501774246300958,Home,2197.15,7,0.0,15380.02,43.0,High
2023-04-01,Zagazig,30.58462055943675,31.491613218334958,Electronics,4026.9,3,0.0,12080.69,35.0,High
2023-08-24,Giza,30.0062329699501,31.217307585893373,Electronics,4695.03,7,0.15,27935.41,18.0,High
2023-08-26,Zagazig,30.592194646519747,31.507081505616764,Clothing,1357.1,10,0.5,6785.51,27.0,High
2023-10-28,Giza,30.013462457273235,31.21305713786833,Sports,1622.92,8,0.3,9088.34,30.0,High
2023-06-02,Alexandria,31.18653827938805,29.92574031803108,Groceries,271.48,9,0.25,1832.46,29.0,Middle
2023-01-27,Zagazig,30.58282533174541,31.503619711313306,Groceries,66.82,8,0.3,374.21,46.0,Low
2023-04-10,Alexandria,31.196429586039173,29.923287699177507,Home,1962.72,3,0.15,5004.94,50.0,High
2023-12-24,Zagazig,30.583959558756057,31.515607301534136,Clothing,1179.78,8,0.1,8494.41,18.0,High
2023-08-06,Alexandria,31.206090917671148,29.920725279956738,Groceries,63.11,9,0.3,397.61,34.0,Low
2023-09-17,Mansoura,31.033878065051095,31.38669661528846,Groceries,274.68,9,0.0,2472.15,36.0,Middle
2023-01-03,Alexandria,31.227138751925892,29.896704080421944,Groceries,22.46,3,0.5,33.69,18.0,Low
2023-07-09,Giza,30.02695555582217,31.212142750459495,Groceries,141.69,6,0.2,680.11,50.0,Low
2023-01-14,Cairo,30.05820736412639,31.260928482296332,Groceries,26.01,7,0.15,154.78,39.0,Low
2023-07-27,Alexandria,31.189763011871925,29.900832403831373,Clothing,880.37,9,0.1,7130.96,45.0,High
2023-12-03,Cairo,30.02409423388174,31.25570398484808,Groceries,135.4,11,0.0,1489.44,30.0,Middle
2023-12-20,Mansoura,31.03750930605385,31.385710491306558,Groceries,194.46,7,0.2,1088.96,26.0,Middle
2023-07-17,Mansoura,31.043835258726116,31.36152819222048,Clothing,1196.38,8,0.1,8613.92,28.0,High
2023-06-17,Giza,30.0114804120869,31.209304480103444,Electronics,4190.01,4,0.1,15084.05,34.0,High
2023-12-11,Giza,30.007801769844743,31.212921738882113,Electronics,4027.78,10,0.0,40277.76,30.0,High
2023-09-03,Alexandria,31.182690121043965,29.927813056144252,Electronics,1856.57,7,0.15,11046.6,46.0,High
2023-01-24,Zagazig,30.580978587266102,31.4976467930143,Groceries,136.88,9,0.2,985.56,67.0,Low
2023-06-19,Mansoura,31.038469198310228,31.38546235934227,Clothing,1260.74,7,0.15,7501.38,42.0,High
2023-03-29,Cairo,30.039446328222354,31.249552626027874,Electronics,3790.05,2,0.0,7580.1,18.0,High
2023-06-21,Zagazig,30.58268941119507,31.510864755616765,Home,1862.06,9,0.15,14244.73,37.0,High
2023-06-16,Mansoura,31.032917128328144,31.390431942244767,Home,953.85,8,0.1,6867.73,21.0,High
2023-08-01,Alexandria,31.216648584349876,29.91424450248569,Clothing,622.58,8,0.0,4980.62,30.0,High
2023-05-11,Mansoura,31.047984473049485,31.385353275042014,Groceries,287.63,10,0.2,2301.02,35.0,Middle
2023-03-01,Giza,30.022660099376296,31.231897778676306,Electronics,4464.24,2,0.2,7142.78,32.0,High
2023-07-03,Cairo,30.047127721410046,31.224900849444417,Groceries,66.18,13,0.15,731.27,23.0,Low
2023-10-31,Cairo,30.03104902153782,31.2399203321374,Electronics,3406.43,2,0.2,5450.28,41.0,High
2023-08-31,Giza,30.020484312046882,31.19774969113982,Sports,1133.86,12,0.2,10885.08,18.0,High
2023-05-04,Zagazig,30.60118222567057,31.51454708958259,Sports,1054.22,8,0.0,8433.77,40.0,High
2023-12-08,Giza,30.028040589166476,31.189131544296075,Groceries,151.77,9,0.1,1229.35,24.0,Middle
2023-11-29,Cairo,30.05063638422034,31.23002069114989,Home,1785.78,9,0.0,16071.99,38.0,High
2023-03-18,Alexandria,31.20010987659159,29.941769441253953,Groceries,290.8,9,0.5,1308.61,19.0,Middle
2023-01-15,Zagazig,30.587681084354042,31.497054034318747,Electronics,4563.64,7,0.1,28750.92,38.0,High
2023-09-28,Mansoura,31.046087846455784,31.377889744014276,Groceries,265.04,10,0.25,1987.77,52.0,Middle
2023-10-30,Alexandria,31.18368991803802,29.931164645143966,Groceries,216.95,11,0.25,1789.8,28.0,Middle
2023-12-20,Zagazig,30.594085795591674,31.50061371791434,Electronics,1561.56,10,0.25,11711.68,28.0,High
2023-11-21,Cairo,30.03954314556313,31.2153766312556,Home,1380.92,8,0.15,9390.26,40.0,High
2023-08-08,Cairo,30.06649466789803,31.224997549462646,Sports,1168.91,10,0.2,9351.32,38.0,High
2023-07-13,Alexandria,31.197095026106446,29.93188115670751,Electronics,4448.72,6,0.0,26692.32,18.0,High
2023-01-11,Zagazig,30.589645370580996,31.516714608822458,Groceries,278.4,12,0.0,3340.75,48.0,High
2023-04-01,Mansoura,31.042347195746785,31.358428239776025,Clothing,787.01,8,0.1,5666.47,45.0,High
2023-06-17,Mansoura,31.033978625523655,31.36900508109412,Groceries,104.13,12,0.25,937.16,50.0,Low
2023-08-18,Giza,30.017673020996135,31.20217685734187,Groceries,114.46,8,0.2,732.54,42.0,Low
2023-07-23,Alexandria,31.20352090246271,29.914892764908892,Clothing,952.26,5,0.25,3570.98,58.0,High
2023-09-29,Zagazig,30.597928048345885,31.492710964385868,Groceries,96.99,7,0.3,475.26,18.0,Low
2023-04-13,Alexandria,31.207304474432558,29.919759119738984,Clothing,1383.96,7,0.2,7750.18,53.0,High
2023-07-26,Mansoura,31.04277147419718,31.372769951307202,Groceries,137.22,10,0.1,1235.0,30.0,Middle
2023-02-02,Zagazig,30.57951219933926,31.49771464552261,Home,2480.13,7,0.3,12152.63,28.0,High
2023-05-31,Cairo,30.036502844178976,31.224372232804004,Sports,486.18,11,0.1,4813.14,26.0,High
2023-10-01,Cairo,30.060970107339255,31.243537580615197,Home,875.76,6,0.0,5254.55,41.0,High
2023-09-11,Zagazig,30.58857146593758,31.48812826708059,Electronics,3290.57,10,0.0,32905.67,45.0,High
2023-12-28,Alexandria,31.22086559182295,29.92251741681212,Electronics,4539.07,8,0.2,29050.04,29.0,High
2023-04-12,Alexandria,31.191917413213236,29.928733045414756,Groceries,119.11,11,0.3,917.12,38.0,Low
2023-07-01,Cairo,30.066338109639418,31.25560932570369,Electronics,4431.14,8,0.2,28359.28,68.0,High
2023-05-01,Cairo,30.03496486631356,31.240704883807066,Electronics,2989.08,3,0.15,7622.16,27.0,High
2023-06-10,Mansoura,31.03651614225314,31.380762038419952,Groceries,258.84,11,0.2,2277.77,30.0,Middle
2023-11-09,Zagazig,30.59212143679209,31.48509651076235,Groceries,97.68,11,0.2,859.59,52.0,Low
2023-09-07,Alexandria,31.210075385929663,29.93342732464523,Sports,1102.22,10,0.25,8266.62,18.0,High
2023-11-19,Mansoura,31.047680799393852,31.379929518765536,Clothing,562.35,11,0.1,5567.27,38.0,High
2023-03-16,Alexandria,31.180968890610192,29.921793511694595,Groceries,80.26,10,0.1,722.36,18.0,Low
2023-11-15,Cairo,30.038675963544687,31.239654237625995,Sports,1015.95,9,0.0,9143.53,18.0,High
2023-01-22,Zagazig,30.576244767804965,31.503142493678855,Home,1169.41,11,0.2,10290.84,21.0,High
2023-11-21,Giza,29.999286871656054,31.208979023440204,Electronics,4255.01,4,0.25,12765.04,24.0,High
2023-05-01,Zagazig,30.587537677225193,31.498354303588062,Clothing,1171.93,9,0.15,8965.27,20.0,High
2023-04-25,Giza,29.991984282317866,31.216169919231376,Home,1217.11,7,0.1,7667.77,37.0,High
2023-07-06,Mansoura,31.05089907067165,31.36349714201976,Groceries,297.84,9,0.1,2412.48,52.0,Middle
2023-12-10,Giza,30.02054789312234,31.193683428577906,Home,2447.68,2,0.2,3916.28,59.0,High
2023-01-18,Giza,30.02929409783894,31.20042872164297,Sports,1860.32,6,0.1,10045.71,23.0,High
2023-05-09,Mansoura,31.03023354654909,31.390987117188068,Groceries,184.22,8,0.2,1179.02,44.0,Middle
2023-11-09,Zagazig,30.578017559696985,31.506452674484542,Groceries,135.45,9,0.3,853.32,50.0,Low
2023-05-25,Mansoura,31.051421636812815,31.372153589557733,Clothing,606.93,8,0.1,4369.89,36.0,High
2023-03-14,Cairo,30.055677934571836,31.2276940132151,Sports,325.55,7,0.0,2278.88,44.0,Middle
2023-06-05,Cairo,30.057886576375928,31.234905790388353,Electronics,3711.32,5,0.3,12989.63,41.0,High
2023-05-21,Giza,30.024641627804215,31.212902711659535,Home,1606.32,10,0.1,14456.91,41.0,High
2023-12-01,Mansoura,31.043091453386573,31.392108936771177,Clothing,1018.83,8,0.5,4075.33,26.0,High
2023-10-06,Mansoura,31.036299356105346,31.39902798683326,Clothing,948.74,11,0.25,7827.12,18.0,High
2023-07-04,Mansoura,31.048249989987664,31.377241073245038,Groceries,58.56,12,0.15,597.32,31.0,Low
2023-12-27,Zagazig,30.58328148910499,31.524021097348918,Home,1890.76,6,0.2,9075.64,26.0,High
2023-06-19,Alexandria,31.201152835474414,29.919496403099764,Clothing,668.57,10,0.1,6017.1,32.0,High
2023-01-22,Alexandria,31.19628219767358,29.92172334683233,Groceries,164.56,7,0.0,1151.94,47.0,Middle
2023-04-06,Alexandria,31.202766326124628,29.9284877065964,Groceries,122.38,7,0.15,728.18,52.0,Low
2023-06-09,Zagazig,30.60012066858965,31.513238626513605,Sports,337.4,9,0.15,2581.11,37.0,Middle
2023-02-27,Mansoura,31.037405507668627,31.394254016416483,Groceries,265.44,10,0.5,1327.18,21.0,Middle
2023-12-12,Alexandria,31.19508616290607,29.905842640352276,Electronics,2020.57,11,0.2,17780.99,30.0,High
2023-10-07,Mansoura,31.039838639416278,31.379722121639094,Sports,1289.69,8,0.25,7738.17,26.0,High
2023-04-08,Giza,30.001310200561896,31.221451268787366,Sports,1801.32,8,0.0,14410.58,36.0,High
2023-08-04,Alexandria,31.206741204834678,29.90801973956631,Electronics,2274.65,7,0.25,11941.92,29.0,High
2023-09-21,Giza,30.014265189035708,31.190179750749447,Electronics,2942.05,10,0.0,29420.52,46.0,High
2023-12-10,Zagazig,30.587346112058896,31.48713805078581,Clothing,691.05,11,0.2,6081.25,25.0,High
2023-11-18,Cairo,30.047686526124078,31.234483204187665,Clothing,315.99,10,0.25,2369.9,61.0,Middle
2023-07-08,Zagazig,30.572960480749817,31.522216266400203,Electronics,2982.31,8,0.15,20279.71,18.0,High
2023-10-10,Zagazig,30.60170652448814,31.486915173940552,Clothing,823.32,9,0.1,6668.91,39.0,High
2023-07-25,Zagazig,30.582503515948716,31.49034205741983,Electronics,1593.09,10,0.15,13541.27,18.0,High
2023-07-21,Alexandria,31.196352430310334,29.91366691677212,Electronics,3208.5,8,0.25,19251.02,48.0,High
2023-02-11,Giza,30.02175037271987,31.198966572870045,Groceries,46.27,9,0.25,312.34,36.0,Low
2023-02-16,Alexandria,31.206212334183054,29.906955928866555,Clothing,1360.2,8,0.2,8705.29,37.0,High
2023-07-13,Cairo,30.06438862793351,31.21531363455933,Sports,1405.27,8,0.2,8993.72,24.0,High
2023-04-09,Zagazig,30.578048268951953,31.496718017614423,Sports,395.93,9,0.25,2672.5,48.0,Middle
2023-01-08,Mansoura,31.031523512576673,31.398101742859915,Clothing,1275.16,7,0.0,8926.09,43.0,High
2023-09-21,Cairo,30.03244130625377,31.24124782521318,Clothing,670.08,10,0.25,5025.59,28.0,High
2023-01-12,Giza,30.014435225082554,31.220662967582744,Clothing,493.3,8,0.25,2959.81,35.0,Middle
2023-08-06,Cairo,30.041694205710403,31.229651734474707,Clothing,530.1,8,0.15,3604.66,24.0,High
2023-07-16,Alexandria,31.193147015426874,29.910274626330278,Groceries,187.36,9,0.15,1433.31,23.0,Middle
2023-12-20,Mansoura,31.040243270756037,31.383714216875088,Electronics,1785.44,8,0.3,9998.44,28.0,High
2023-06-26,Alexandria,31.189778579000432,29.91953893763241,Clothing,276.37,12,0.25,2487.32,32.0,Middle
2023-01-24,Zagazig,30.603159544320732,31.501444317772748,Clothing,1015.77,10,0.5,5078.83,35.0,High
2023-07-21,Zagazig,30.580707680242625,31.51877285166188,Electronics,4936.68,7,0.2,27645.43,34.0,High
2023-11-04,Cairo,30.038688553262926,31.227648324992316,Electronics,3192.0,10,0.0,31919.99,25.0,High
2023-12-30,Zagazig,30.56383099958743,31.49256604362677,Electronics,2946.49,5,0.0,14732.46,44.0,High
2023-06-07,Zagazig,30.571244859673858,31.510515942960485,Home,2394.4,9,0.25,16162.17,48.0,High
2023-04-27,Giza,30.007219587538508,31.21607022895077,Sports,709.68,10,0.2,5677.47,46.0,High
2023-11-27,Giza,30.010045046857336,31.1984593470398,Clothing,512.7,9,0.0,4614.33,43.0,High
2023-03-11,Alexandria,31.207293810383728,29.919490333770195,Groceries,273.43,11,0.0,3007.76,18.0,High
2023-08-13,Alexandria,31.185143958220593,29.90076490933644,Groceries,201.14,9,0.1,1629.24,23.0,Middle
2023-05-29,Giza,30.017621707472916,31.21188016280584,Electronics,1688.24,9,0.0,15194.19,18.0,High
2023-01-15,Cairo,30.05064186585804,31.2310171990643,Groceries,208.71,6,0.3,876.6,18.0,Low
2023-05-07,Giza,30.019869461243857,31.206441057270098,Sports,1694.05,8,0.3,9486.7,49.0,High
2023-04-07,Alexandria,31.210456597806267,29.90730068375053,Clothing,556.14,10,0.25,4171.04,55.0,High
2023-09-08,Mansoura,31.029280799044614,31.390447682541296,Groceries,127.21,11,0.0,1399.31,35.0,Middle
2023-12-13,Zagazig,30.59311231154011,31.504623523192304,Sports,636.05,7,0.0,4452.35,41.0,High
2023-04-08,Mansoura,31.058551609012394,31.38843636707876,Sports,1376.69,8,0.0,11013.51,31.0,High
2023-10-24,Mansoura,31.054902698155132,31.377451361576988,Home,1828.39,6,0.1,9873.3,49.0,High
2023-01-21,Zagazig,30.606619557118027,31.513897295890846,Home,637.07,8,0.0,5096.57,38.0,High
2023-07-16,Giza,30.01551003164326,31.190220508380182,Groceries,209.76,10,0.5,1048.79,29.0,Middle
2023-01-26,Cairo,30.038481473131018,31.235758189870133,Sports,1419.37,10,0.3,9935.61,42.0,High
2023-12-07,Mansoura,31.015595949114047,31.39045100326285,Electronics,1622.97,10,0.0,16229.71,33.0,High
2023-10-07,Cairo,30.031972621167906,31.215889756235036,Home,1610.74,8,0.0,12885.92,37.0,High
2023-08-29,Alexandria,31.19484599025262,29.919992492940203,Sports,1343.7,7,0.1,8465.28,43.0,High
2023-10-28,Mansoura,31.037448848590707,31.384271412491447,Home,1360.31,8,0.25,8161.87,70.0,High
2023-08-25,Alexandria,31.192182468428292,29.91485559163091,Clothing,1371.71,13,0.25,13374.2,56.0,High
2023-12-20,Giza,30.01649570926803,31.218845420009004,Sports,858.23,6,0.2,4119.49,37.0,High
2023-09-18,Mansoura,31.04284809897978,31.388546684830963,Sports,414.2,7,0.3,2029.6,24.0,Middle
2023-12-04,Alexandria,31.20050952909676,29.912518468573378,Clothing,1073.41,9,0.0,9660.68,18.0,High
2023-07-08,Alexandria,31.20795293607035,29.91483189499138,Home,1710.44,9,0.0,15393.96,50.0,High
2023-02-12,Giza,30.008403645117312,31.19728544445479,Clothing,1485.78,10,0.0,14857.76,48.0,High
2023-07-12,Cairo,30.055359894562454,31.23887654888526,Groceries,84.77,10,0.0,847.66,27.0,Low
2023-02-16,Cairo,30.032362146738045,31.237724919906448,Electronics,2884.23,4,0.2,9229.54,34.0,High
2023-08-05,Mansoura,31.037864200480637,31.37852334247492,Home,1422.36,8,0.1,10240.99,37.0,High
2023-06-26,Giza,30.016285427636642,31.209906716804266,Sports,1764.56,4,0.15,5999.52,42.0,High
2023-08-16,Mansoura,31.021713238344773,31.36992804995086,Groceries,136.08,10,0.2,1088.63,55.0,Middle
2023-01-04,Cairo,30.03936124559797,31.221411353598796,Home,2044.3,8,0.2,13083.5,19.0,High
2023-03-13,Giza,30.020217486399755,31.21334200745892,Electronics,2049.3,7,0.1,12910.59,43.0,High
2023-06-29,Zagazig,30.583426583878165,31.500018705797128,Sports,996.63,6,0.15,5082.83,38.0,High
2023-12-13,Giza,29.994873872967645,31.198589017761257,Clothing,401.47,7,0.1,2529.27,29.0,Middle
2023-05-21,Giza,30.004226574922868,31.201649740529806,Electronics,4823.88,1,0.3,3376.71,45.0,High
2023-06-04,Zagazig,30.5742488066889,31.51118543807323,Home,855.51,9,0.15,6544.69,34.0,High
2023-09-18,Alexandria,31.205062038990306,29.927314466900523,Sports,1012.42,15,0.0,15186.35,34.0,High
2023-08-09,Alexandria,31.20127287241235,29.925329459716576,Home,664.52,9,0.2,4784.55,39.0,High
2023-04-20,Alexandria,31.184485397227864,29.918287293810035,Electronics,4724.84,4,0.0,18899.37,30.0,High
2023-05-30,Cairo,30.028020317746666,31.228879628727963,Sports,1360.49,9,0.1,11019.98,43.0,High
2023-03-21,Giza,30.005851433243063,31.222122839413355,Electronics,4868.6,2,0.1,8763.47,30.0,High
2023-12-19,Zagazig,30.58801291483611,31.498766034351114,Home,584.54,7,0.0,4091.8,55.0,High
2023-02-17,Cairo,30.03768132738007,31.238405937357612,Sports,597.46,8,0.5,2389.85,38.0,Middle
2023-05-16,Zagazig,30.59120226543055,31.493494571918273,Sports,946.08,10,0.15,8041.71,27.0,High
2023-01-10,Cairo,30.047555723988605,31.23331745426046,Sports,1356.31,9,0.0,12206.81,39.0,High
2023-03-22,Cairo,30.049723037768384,31.209035117582246,Home,1159.04,8,0.2,7417.83,47.0,High
2023-10-12,Cairo,30.030266660335972,31.229412484007597,Groceries,219.32,11,0.15,2050.69,18.0,Middle
2023-03-15,Zagazig,30.58494180168042,31.4867641176358,Home,830.26,12,0.1,8966.8,50.0,High
2023-01-30,Mansoura,31.051654327173026,31.380672338036703,Clothing,980.83,10,0.15,8337.03,39.0,High
2023-06-23,Cairo,30.037681354923805,31.229742424020817,Groceries,131.43,7,0.2,736.01,35.0,Low
2023-01-04,Alexandria,31.191964486926906,29.91568354669973,Home,1516.48,4,0.0,6065.93,27.0,High
2023-01-31,Giza,30.008216723232,31.230203570985278,Clothing,940.52,5,0.15,3997.22,39.0,High
2023-10-22,Mansoura,31.035765890755435,31.368286124873237,Electronics,1709.64,10,0.25,12822.27,24.0,High
2023-10-09,Mansoura,31.042114731121725,31.379719131635245,Clothing,1401.23,7,0.1,8827.76,18.0,High
2023-12-01,Zagazig,30.581884777212814,31.504193886346403,Sports,1636.36,10,0.15,13909.03,26.0,High
2023-11-08,Mansoura,31.0207019112483,31.369001845950486,Groceries,143.89,8,0.5,575.55,32.0,Low
2023-09-07,Zagazig,30.599553146765988,31.51303480339094,Home,1594.94,9,0.25,10765.84,42.0,High
2023-01-20,Zagazig,30.592764209447783,31.518463288250626,Home,565.07,10,0.2,4520.57,32.0,High
2023-10-13,Alexandria,31.20159081841785,29.93069478677924,Sports,1146.51,7,0.25,6019.18,21.0,High
2023-11-05,Cairo,30.043458274604443,31.22616158588827,Groceries,139.37,11,0.15,1303.1,27.0,Middle
2023-10-19,Mansoura,31.037672941001315,31.371471692213138,Groceries,124.86,8,0.5,499.42,35.0,Low
2023-07-05,Cairo,30.036400333532516,31.21543145082841,Sports,1686.1,6,0.0,10116.59,43.0,High
2023-03-27,Cairo,30.025624166347022,31.23388298047743,Groceries,70.94,11,0.25,585.25,45.0,Low
2023-11-05,Cairo,30.06067438969228,31.2345984946283,Sports,599.73,10,0.0,5997.27,19.0,High
2023-09-23,Zagazig,30.587908936071496,31.509794480141927,Clothing,878.18,10,0.0,8781.81,36.0,High
2023-12-24,Cairo,30.0282889224264,31.253333369899806,Sports,1468.14,6,0.25,6606.65,44.0,High
2023-02-26,Mansoura,31.030638464830798,31.365911891593168,Home,544.88,8,0.25,3269.29,25.0,High
2023-03-24,Zagazig,30.59074480509024,31.50338457038614,Electronics,3410.44,7,0.0,23873.09,57.0,High
2023-03-19,Mansoura,31.043745316663415,31.376240935752243,Clothing,588.31,13,0.1,6883.21,29.0,High
2023-10-17,Zagazig,30.58022492937536,31.500486174322642,Home,2013.76,11,0.0,22151.39,47.0,High
2023-03-10,Giza,30.00232131907064,31.22454281369431,Clothing,809.53,8,0.3,4533.39,43.0,High
2023-01-25,Giza,30.00737778841726,31.209857142070927,Home,2168.15,6,0.15,11057.57,27.0,High
2023-12-31,Giza,29.993805834739902,31.214397511461772,Groceries,131.15,13,0.15,1449.24,35.0,Middle
2023-01-10,Giza,30.008343399094215,31.213639921275988,Sports,1706.05,9,0.25,11515.85,51.0,High
2023-11-01,Zagazig,30.583049761148978,31.504180785729446,Home,1933.01,7,0.2,10824.88,29.0,High
2023-05-14,Cairo,30.05966646964793,31.22802917122882,Home,2156.51,8,0.3,12076.48,37.0,High
2023-11-04,Alexandria,31.19559315048867,29.937416912472404,Groceries,247.48,7,0.3,1212.64,18.0,Middle
2023-07-22,Alexandria,31.20262848251231,29.91835992474198,Electronics,3202.28,8,0.1,23056.38,39.0,High
2023-11-26,Giza,30.029082875604843,31.21421127448255,Electronics,2788.32,10,0.2,22306.56,30.0,High
2023-12-05,Cairo,30.03372711586597,31.2382380913824,Sports,1600.75,11,0.15,14966.98,41.0,High
2023-01-04,Mansoura,31.034653093677893,31.35738401082763,Groceries,121.23,12,0.2,1163.78,25.0,Middle
2023-01-28,Cairo,30.039005958855608,31.225278402932837,Clothing,316.22,9,0.2,2276.75,39.0,Middle
2023-04-02,Mansoura,31.024154199681696,31.379639741055918,Home,2217.69,9,0.0,19959.2,31.0,High
2023-09-02,Alexandria,31.197485009783627,29.910204431515893,Sports,975.24,11,0.3,7509.32,18.0,High
2023-11-21,Cairo,30.05603391562725,31.23973029246053,Electronics,1964.11,9,0.0,17677.02,36.0,High
2023-06-17,Cairo,30.052855543614562,31.22659834983915,Clothing,1040.42,10,0.15,8843.57,50.0,High
2023-08-10,Alexandria,31.211922724506593,29.91886903690557,Groceries,269.14,10,0.1,2422.23,22.0,Middle
2023-03-10,Cairo,30.03806198603854,31.218625161227205,Home,2221.93,5,0.2,8887.72,27.0,High
2023-10-21,Mansoura,31.029608180641194,31.386859097731378,Home,1608.89,12,0.5,9653.36,51.0,High
2023-12-20,Cairo,30.06696050870677,31.240209883342335,Electronics,1808.25,8,0.15,12296.09,42.0,High
